[-658.22, 88.0461, 89.1463, -6.9885, 43.2003, 60.3947, 24.0869, 42.2183, 13.2196, 29.5316, 21.6362, 34.281, -3.91105]
[-684.053, 91.7588, 88.008, 5.23423, 41.8514, 61.0997, 26.5651, 37.122, 7.03191, 24.468, 26.0679, 37.3048, 8.91595]
[-721.209, 86.5793, 82.0586, 12.0571, 47.5305, 57.1224, 35.5557, 53.0197, 26.9277, 27.0349, 11.8603, 18.695, 0.480327]
[-704.437, 116.242, 64.4318, 7.62977, 45.0195, 43.1253, 25.6848, 25.7959, 13.385, 25.8674, 19.7969, 26.9879, 8.76264]
[-707.03, 135.985, 54.6738, -4.91521, 56.2349, 31.8121, 12.2349, 20.0702, 9.64157, 23.5243, 8.71556, 31.9595, 13.535]
[-700.945, 120.456, 35.407, -9.70304, 48.2287, 31.4074, 15.7993, -0.499248, -4.90744, 11.0309, 13.6103, 19.1091, 14.8047]
[-702.153, 126.084, 28.5643, -9.79309, 38.1759, 10.4879, 15.2015, 5.02636, -2.18317, 14.2905, 5.8284, 3.0072, 5.61438]
[-704.004, 129.149, 33.5366, 0.711056, 39.5834, 27.8505, 24.391, 16.7903, -5.39316, 19.9379, 7.99614, 0.211398, 7.28999]
[-701.358, 128.648, 25.9317, 5.024, 48.2181, 30.0675, 10.8418, 12.4995, 2.21655, 8.19281, 14.145, 6.81307, 3.71578]
[-685.346, 129.34, 20.6183, -2.90816, 14.5697, 25.0805, 12.5746, 32.8083, 16.5175, 4.04667, 6.4204, 9.37524, 11.0782]
[-683.633, 118.93, 25.3794, 0.430145, -4.06655, 26.4434, 13.7789, 23.5282, 24.1061, -1.18379, -0.617159, 20.51, 1.2164]
[-668.628, 111.243, 38.7443, 15.6624, -18.7824, 18.4336, -7.49821, 6.53476, 15.1994, -14.6463, -7.81505, 13.9501, -2.04094]
[-610.512, 68.8922, 62.653, 16.693, -21.8708, 19.7727, 6.70898, 12.2758, 9.39308, -2.38184, -11.9485, 6.06437, 1.40347]
[-496.914, 88.2125, 48.3451, -6.75261, -3.70913, 28.7806, 13.8234, 15.1873, 9.38395, -4.18114, -23.1231, -1.95168, 0.83849]
[-597.376, 100.696, 99.9431, 54.3707, 24.9283, 32.9491, 13.9168, 19.0795, 32.8607, 11.0491, -13.756, -1.11541, 5.87127]
[-642.32, 72.7217, 108.434, 78.6214, 2.13278, 46.9469, 39.9532, 34.8152, 10.8951, 25.193, -13.7258, 4.18485, 16.2589]
[-688.944, 85.3271, 112.406, 87.4177, 10.7946, 48.7494, 35.013, 21.7878, 11.5619, 32.5878, 4.83014, 11.5791, 13.0583]
[-717.178, 91.3728, 101.572, 73.4393, 2.96429, 50.092, 47.6233, 34.6183, 13.6842, 36.7924, 7.37218, 11.9964, 10.7691]
[-728.898, 125.009, 109.845, 65.6328, -4.87619, 38.8069, 38.7733, 34.4034, 7.9306, 41.1363, 17.8813, 11.2816, 13.8069]
[-749.481, 135.916, 89.3959, 65.0011, -0.200719, 36.9802, 30.1588, 44.7194, 29.8173, 33.1629, 15.4927, 13.0156, 7.62219]
[-749.236, 149.975, 88.931, 55.7994, 2.60515, 33.5273, 23.406, 22.5938, 22.8071, 47.7911, 19.0499, 14.1769, 13.1825]
[-732.006, 146.378, 81.2962, 56.8557, 11.0145, 17.2322, 21.9819, 16.8582, 29.5498, 45.6455, 25.1033, 12.7151, 5.59156]
[-716.25, 144.929, 79.9122, 34.1303, 19.8212, 21.9357, 1.44371, 2.67198, 33.2677, 49.0259, 21.6122, 4.15799, 1.27785]
[-700.218, 150.746, 70.829, 12.8938, 29.1901, 20.0714, 3.70673, -0.0467109, 24.316, 43.9448, 4.08655, -0.840465, -4.73423]
[-688.787, 145.232, 46.9531, -2.9013, 17.6345, 13.8845, -6.01465, 2.34084, 11.5434, 53.6002, -2.72462, 0.417225, -3.67739]
[-677.314, 142.328, 49.0868, 11.3922, 17.1736, 2.37079, -10.4839, -1.29357, 8.96795, 50.6681, 0.817014, -3.91268, -2.88903]
[-681.916, 135.098, 66.1409, 20.6797, 21.6774, 15.9315, -4.46585, 9.97251, 11.4518, 55.3288, 12.8041, 7.04706, -8.09601]
[-674.974, 125.783, 68.8187, 20.4375, 13.0424, 16.5401, -0.153294, 8.40844, 8.20778, 52.3453, 26.5641, 14.0638, -9.73491]
[-670.502, 87.0992, 72.9037, 50.6007, -1.46497, 14.0654, 13.5937, 5.0931, 25.0555, 49.9906, 14.9858, 3.66939, -9.29733]
[-609.06, 18.02, 87.6266, 48.5182, -24.6136, 14.1659, 16.3076, 6.34621, 13.2411, 47.7762, 10.523, 11.7993, -2.1827]
[-565.041, -13.0923, 86.6025, 38.3702, -4.10308, 19.6281, 0.506134, -1.66084, 9.17908, 41.41, 17.1301, 14.5913, 12.274]
[-560.983, -14.6906, 78.5141, 22.1261, -7.27976, 17.2666, 17.2068, 14.412, 13.8055, 23.0387, 11.5638, 16.5187, 7.19179]
[-542.465, -14.1053, 64.5588, 6.23753, -5.78159, 17.4241, 11.6342, 17.3258, 21.7735, 23.936, 8.82697, 10.2744, 0.0366224]
[-431.366, 5.66326, -3.29941, 3.02045, 0.318548, 6.88491, 7.15088, 23.0932, 28.5456, 11.5398, 16.8362, 20.9539, 17.8707]
[-437.783, 11.6698, 13.9932, 17.2243, 6.31612, 15.8134, 0.943808, 15.0827, 26.044, 19.3317, 19.8087, 11.7706, 15.6824]
